,ReserveStatus,Male,Price,CouponDiscount,Domestic,TripReason,Vehicle,Cancel,From_encoded,to_encoded,Days_Difference,Family_Members,Ticket_Count
22126,3,1,1220000.0,0.0,1,0,0,0,240,55,6,1,3
22127,2,1,1553000.0,0.0,1,0,3,0,70,189,4,1,3
22128,3,0,750000.0,0.0,1,0,0,0,70,27,3,1,1
22129,5,1,11900000.0,0.0,1,1,2,0,189,56,6,1,1
22130,3,1,2520000.0,0.0,1,1,0,0,70,33,1,1,1
22131,2,0,1414500.0,0.0,1,0,3,0,189,70,27,1,2
22132,2,0,1059000.0,0.0,1,0,3,0,70,220,5,2,2
22133,2,1,1087500.0,0.0,1,0,3,0,133,189,2,1,2
22134,2,1,3406500.0,0.0,1,0,3,0,70,241,4,2,3
22135,4,1,3069200.0,0.0,1,0,3,1,27,189,14,1,1
22136,3,1,2070000.0,0.0,1,1,0,0,35,145,0,1,1
22137,5,1,10167000.0,0.0,1,0,2,0,189,27,22,2,4
22138,5,1,1950000.0,0.0,1,1,0,1,63,241,1,1,1
22139,3,0,1535000.0,0.0,1,1,0,0,145,241,1,1,1
22140,3,1,2640000.0,0.0,1,0,0,0,190,263,3,1,1
22141,3,1,3130000.0,0.0,1,0,0,0,190,69,0,1,1
22142,5,1,13050000.0,0.0,1,0,2,0,189,242,11,1,1
22143,2,1,70000.0,0.0,1,1,3,0,70,169,5,1,1
22144,3,1,1520000.0,0.0,1,0,0,0,166,145,4,1,1
22145,2,0,1108500.0,0.0,1,1,3,0,70,94,8,1,1
22146,2,0,2043000.0,0.0,1,0,3,0,70,189,55,2,3
22147,3,1,900000.0,0.0,1,0,0,0,240,253,9,1,1
22148,5,0,3150000.0,0.0,1,1,0,1,70,60,1,1,2
22149,2,0,426500.0,0.0,1,1,3,0,127,70,9,1,1
22150,2,0,3490000.0,0.0,1,1,3,0,70,145,8,1,1
22151,2,1,1242000.0,0.0,1,0,3,0,189,70,7,1,2
22152,2,1,2043000.0,0.0,1,0,3,0,189,70,0,1,1
22153,3,1,2200000.0,0.0,1,1,0,0,153,33,0,1,1
22154,3,0,1170000.0,0.0,1,1,0,0,134,70,0,1,1
22155,2,0,70000.0,0.0,1,0,3,0,169,70,0,1,1
22156,5,1,8120000.0,500000.0,1,0,2,0,249,70,5,2,2
22157,2,1,571000.0,0.0,1,1,3,0,43,241,0,1,1
22158,2,0,2154500.0,0.0,1,1,3,0,189,241,8,1,1
22159,3,1,1460000.0,0.0,1,1,0,0,253,70,0,1,1
22160,5,1,2480000.0,0.0,1,0,0,1,70,145,1,1,1
22161,3,1,1460000.0,0.0,1,1,0,0,253,70,0,1,1
22162,2,0,1158500.0,0.0,1,0,3,0,70,263,1,1,1
22163,3,1,1460000.0,0.0,1,0,0,0,253,70,3,1,2
22164,2,0,1697000.0,0.0,1,0,3,0,240,189,4,1,1
22165,3,0,1506700.0,0.0,1,0,0,0,33,27,0,1,1
22166,3,1,2540000.0,0.0,1,1,0,0,241,70,1,1,1
22167,2,0,3125000.0,0.0,1,0,3,0,189,240,4,1,2
22168,5,1,7827000.0,0.0,1,1,2,0,70,263,4,1,1
22169,2,0,2040500.0,0.0,1,1,3,0,189,70,6,1,1
22170,5,1,11134000.0,0.0,1,1,2,0,110,145,12,1,1
22171,3,1,3320000.0,0.0,1,1,0,0,33,56,1,1,1
22172,5,1,9246000.0,0.0,1,1,2,0,20,70,1,1,1
22173,2,1,741000.0,0.0,1,0,3,0,70,200,17,1,1
22174,3,1,1470000.0,0.0,1,0,0,0,70,190,1,1,3
22175,2,1,2043000.0,0.0,1,0,3,0,189,70,0,2,2
22176,3,1,1220000.0,0.0,1,1,0,0,70,27,0,1,1
22177,3,1,1170000.0,0.0,1,0,0,0,70,254,0,1,1
22178,3,0,1330000.0,0.0,1,0,0,0,27,145,1,1,2
22179,3,0,798000.0,0.0,1,1,0,0,263,27,1,1,1
22180,5,0,12131000.0,0.0,1,0,2,0,145,119,7,1,1
22181,4,0,2203000.0,0.0,1,0,3,1,70,189,2,1,1
22182,5,1,12400000.0,0.0,1,1,2,0,60,189,4,1,1
22183,2,0,2164000.0,0.0,1,0,3,0,70,189,19,1,1
22184,5,0,1200000.0,0.0,1,1,0,1,82,70,5,1,1
22185,3,1,1625000.0,0.0,1,0,0,0,145,56,0,1,1
22186,5,0,8833000.0,0.0,1,0,2,0,70,65,14,1,2
22187,3,1,610000.0,0.0,1,1,0,0,263,241,0,1,1
22188,5,1,4380000.0,0.0,1,0,0,1,27,198,4,1,1
22189,5,1,12700000.0,0.0,1,1,2,0,189,65,8,1,1
22190,2,1,332500.0,0.0,1,0,3,0,70,83,8,1,1
22191,2,1,1277000.0,0.0,1,1,3,0,70,263,2,1,1
22192,3,1,370000.0,0.0,1,1,0,0,215,145,0,1,1
22193,5,1,8500000.0,0.0,1,0,0,1,241,84,2,1,2
22194,2,0,7200000.0,0.0,1,0,3,0,70,189,10,1,1
22195,3,0,1000000.0,0.0,1,0,0,0,145,175,4,1,1
22196,3,1,3550000.0,0.0,1,0,0,0,145,190,10,1,2
22197,3,1,1220000.0,0.0,1,1,0,0,27,70,5,1,1
22198,3,1,1320000.0,0.0,1,1,0,0,145,263,1,1,1
22199,2,1,3407500.0,0.0,1,0,3,0,189,70,13,2,2
22200,5,1,1860000.0,0.0,1,1,0,1,179,145,4,1,1
22201,3,1,1690000.0,50700.0,1,1,0,0,70,65,8,1,1
22202,2,0,426500.0,0.0,1,1,3,0,127,70,7,1,1
22203,2,0,920000.0,0.0,1,1,3,0,184,70,2,1,2
22204,2,0,3237000.0,0.0,1,0,3,0,189,145,6,1,2
22205,5,0,1201500.0,0.0,1,1,0,1,237,27,0,1,1
22206,3,1,2520000.0,0.0,1,1,0,0,70,241,2,1,1
22207,5,1,10191000.0,0.0,1,1,2,0,70,189,1,1,1
22208,2,1,2156500.0,0.0,1,0,3,0,169,189,8,1,1
22209,3,1,2480000.0,0.0,1,0,0,0,70,190,0,1,1
22210,3,1,1535000.0,0.0,1,0,0,0,27,33,1,1,1
22211,2,1,2030000.0,0.0,1,1,3,0,70,33,1,1,1
22212,5,1,2520000.0,0.0,1,1,0,1,70,241,13,1,1
22213,3,1,260000.0,6780.0,1,0,0,0,92,20,0,1,2
22214,5,1,2800000.0,0.0,1,0,0,1,169,190,2,1,5
22215,3,1,1860000.0,0.0,1,1,0,0,145,179,6,1,1
22216,3,1,2430000.0,0.0,1,1,0,0,145,220,1,1,1
22217,5,1,13050000.0,0.0,1,1,2,0,242,189,2,1,1
22218,2,0,2810500.0,0.0,1,1,3,0,189,70,8,1,1
22219,5,0,6000000.0,0.0,1,1,2,0,70,189,0,1,1
22220,3,1,1200000.0,0.0,1,1,0,0,220,70,0,1,1
22221,3,1,813000.0,0.0,1,1,0,0,110,70,0,1,1
22222,5,1,9289000.0,116666.66666666669,1,0,2,0,70,145,15,1,2
22223,4,0,741000.0,0.0,1,1,3,1,200,70,2,1,1
22224,3,1,1950000.0,0.0,1,1,0,0,241,190,0,1,1
22225,2,1,2734500.0,0.0,1,1,3,0,70,33,2,1,1
22226,2,0,7200000.0,0.0,1,0,3,0,70,189,10,1,1
22227,2,1,70000.0,0.0,1,0,3,0,169,70,1,1,1
22228,3,1,2000000.0,0.0,1,1,0,0,145,0,0,1,1
22229,2,0,70000.0,0.0,1,0,3,0,169,70,4,1,5
22230,2,0,5899000.0,0.0,1,0,3,0,70,189,1,1,1
22231,3,0,380000.0,0.0,1,1,0,0,33,58,1,1,1
22232,5,0,1220000.0,0.0,1,1,0,1,70,27,0,1,3
22233,2,1,932500.0,0.0,1,1,3,0,94,70,1,1,1
22234,5,1,10191000.0,0.0,1,0,2,0,70,189,1,1,1
22235,3,1,610000.0,0.0,1,1,0,0,165,27,0,1,1
22236,5,1,13466000.0,52900.0,1,0,2,1,189,37,18,1,1
22237,5,1,7548000.0,0.0,1,1,2,0,70,27,6,1,1
22238,3,1,2500000.0,0.0,1,1,0,0,153,31,0,1,1
22239,2,1,70000.0,0.0,1,1,3,0,70,169,8,1,1
22240,5,1,8790000.0,0.0,1,0,2,0,70,114,4,1,1
22241,3,1,1220000.0,0.0,1,0,0,0,70,91,3,1,2
22242,2,1,1400500.0,0.0,1,1,3,0,242,70,23,1,1
22243,4,0,2560500.0,0.0,1,1,3,1,70,189,10,1,1
22244,2,1,4099500.0,0.0,1,1,3,0,70,56,0,1,1
22245,3,1,1220000.0,0.0,1,1,0,0,27,113,1,1,1
22246,3,1,1690000.0,0.0,1,1,0,0,70,65,4,1,1
22247,2,0,1112500.0,0.0,1,0,3,0,240,189,1,1,2
22248,2,0,3257500.0,0.0,1,0,3,0,189,241,16,1,1
22249,3,1,370000.0,0.0,1,1,0,0,27,1,0,1,1
22250,5,0,7825000.0,8760.0,1,1,2,0,70,263,21,1,1
22251,2,0,2164000.0,0.0,1,0,3,0,189,70,5,1,1
22252,5,1,1220000.0,0.0,1,1,0,1,27,70,7,1,1
22253,5,0,935000.0,0.0,1,1,0,1,27,70,1,1,1
22254,2,0,7700000.0,0.0,1,0,3,0,169,189,6,1,1
22255,5,1,1120000.0,0.0,1,1,0,1,70,253,5,1,1
22256,5,0,10167000.0,0.0,1,0,2,0,189,27,7,1,1
22257,3,1,680000.0,0.0,1,1,0,0,70,134,0,1,1
22258,5,0,1680000.0,0.0,1,1,0,1,65,70,8,1,1
22259,5,1,780000.0,0.0,1,1,0,1,190,150,2,1,1
22260,3,1,1335000.0,0.0,1,1,0,0,27,145,0,1,1
22261,4,0,742500.0,0.0,1,0,3,1,189,77,2,1,1
22262,5,1,10570000.0,0.0,1,1,2,0,60,70,4,1,1
22263,3,1,1295000.0,0.0,1,1,0,0,65,70,0,1,1
22264,3,1,350000.0,0.0,1,1,0,0,241,132,1,1,1
22265,2,0,2146000.0,0.0,1,1,3,0,145,70,29,1,1
22266,2,0,1855000.0,0.0,1,0,3,0,189,33,27,2,5
22267,2,1,1920500.0,0.0,1,1,3,0,241,70,5,1,1
22268,5,1,6963000.0,116666.66666666669,1,1,2,1,145,33,3,1,1
22269,5,1,10191000.0,0.0,1,1,2,0,70,189,4,1,1
22270,3,0,680000.0,0.0,1,1,0,0,240,238,0,1,1
22271,3,0,440000.0,0.0,1,1,0,0,145,76,3,1,1
22272,2,0,352500.0,0.0,1,1,3,0,232,127,1,1,1
22273,2,0,3800000.0,0.0,1,1,3,0,84,70,4,1,2
22274,3,1,850000.0,0.0,1,0,0,0,145,171,0,1,2
22275,3,1,2540000.0,0.0,1,1,0,0,241,70,0,1,1
22276,3,1,1600000.0,0.0,1,1,0,0,241,70,0,1,1
22277,5,1,9303000.0,133333.33333333334,1,1,2,0,63,70,8,1,1
22278,3,0,2150000.0,0.0,1,1,0,0,169,145,1,1,1
22279,5,1,600000.0,0.0,1,0,0,1,39,70,0,1,1
22280,3,1,975000.0,0.0,1,1,0,0,82,70,2,1,1
22281,3,1,1200000.0,0.0,1,1,0,0,220,70,0,1,1
22282,4,0,1935500.0,0.0,1,0,3,1,70,189,1,2,3
22283,2,1,70000.0,0.0,1,1,3,0,169,70,3,1,1
22284,5,0,11827000.0,200000.0,1,0,2,1,189,145,11,1,1
22285,2,1,635000.0,0.0,1,1,3,0,117,70,17,1,1
22286,2,0,5456000.0,0.0,1,0,3,0,189,70,6,1,1
22287,3,0,680000.0,0.0,1,1,0,0,89,145,0,1,1
22288,3,1,3320000.0,0.0,1,0,0,0,70,35,0,1,1
22289,3,0,640000.0,0.0,1,1,0,0,39,110,2,1,1
22290,5,1,2575000.0,0.0,1,0,0,1,33,70,0,1,1
22291,5,1,6963000.0,0.0,1,1,2,0,70,242,0,1,1
22292,5,1,9357000.0,0.0,1,1,2,0,33,70,5,1,1
22293,3,1,935000.0,0.0,1,1,0,0,27,70,4,1,1
22294,3,1,700000.0,0.0,1,0,0,0,89,145,1,1,1
22295,4,1,2560500.0,0.0,1,1,3,1,189,70,3,1,1
22296,2,0,4451500.0,0.0,1,0,3,0,189,33,46,2,3
22297,2,0,70000.0,0.0,1,0,3,0,70,169,0,1,2
22298,2,1,1920500.0,0.0,1,1,3,0,241,70,0,1,1
22299,2,0,2479500.0,0.0,1,0,3,0,70,33,3,1,1
22300,2,1,2650500.0,0.0,1,0,3,0,189,27,22,1,1
22301,2,1,2272000.0,0.0,1,0,3,0,56,70,10,1,1
22302,2,1,2537500.0,0.0,1,1,3,0,33,70,4,1,2
22303,5,1,2200000.0,0.0,1,1,0,1,56,70,9,1,3
22304,5,1,10138000.0,0.0,1,1,2,0,27,56,2,1,1
22305,3,1,2300000.0,0.0,1,1,0,0,144,70,0,1,1
22306,3,1,520000.0,3060.0,1,1,0,0,27,238,0,1,1
22307,3,0,2600000.0,0.0,1,1,0,0,145,240,0,1,1
22308,3,1,2000000.0,10290.0,1,0,0,0,70,150,3,1,4
22309,2,1,6570500.0,0.0,1,0,3,0,70,84,9,1,1
22310,2,1,278500.0,0.0,1,1,3,0,216,189,0,1,1
22311,3,1,850000.0,0.0,1,1,0,0,241,56,0,1,1
22312,2,0,2560500.0,0.0,1,0,3,0,70,189,13,2,2
22313,5,1,9357000.0,0.0,1,1,2,0,33,70,2,1,1
22314,3,1,3380000.0,0.0,1,1,0,0,70,153,0,1,1
22315,3,0,1950000.0,0.0,1,0,0,0,145,70,9,1,1
22316,5,0,10191000.0,16666.666666666668,1,0,2,0,70,189,13,1,1
22317,3,1,1540000.0,0.0,1,1,0,0,241,145,0,1,1
22318,3,1,2380000.0,0.0,1,0,0,0,190,115,5,1,2
22319,2,1,1822000.0,0.0,1,1,3,0,70,33,0,1,1
22320,4,0,2150000.0,9870.0,1,1,3,1,189,240,3,1,1
22321,3,0,1560000.0,0.0,1,1,0,0,82,70,0,1,1
22322,3,1,1810000.0,0.0,1,1,0,0,27,241,5,1,1
22323,3,1,1680000.0,0.0,1,1,0,0,65,70,2,1,1
22324,3,1,400000.0,0.0,1,1,0,0,70,14,2,1,1
22325,5,0,10191000.0,0.0,1,0,2,0,70,189,7,1,2
22326,3,1,935000.0,0.0,1,1,0,0,27,70,3,1,1
22327,2,1,80000.0,0.0,1,1,3,0,123,189,1,1,1
22328,3,1,3800000.0,0.0,1,1,0,0,70,27,0,1,1
22329,2,0,486500.0,0.0,1,0,3,0,70,117,4,1,1
22330,3,1,1460000.0,0.0,1,1,0,0,190,70,1,1,2
22331,2,0,7200000.0,0.0,1,0,3,0,70,189,1,1,1
22332,3,1,1220000.0,0.0,1,0,0,0,70,117,1,1,2
22333,4,1,2043000.0,0.0,1,0,3,1,189,70,0,1,1
22334,5,0,10191000.0,0.0,1,0,2,0,70,189,2,1,1
22335,5,1,710000.0,0.0,1,0,0,1,49,169,0,1,1
22336,2,1,1765500.0,0.0,1,1,3,0,241,115,1,1,1
22337,5,1,800000.0,0.0,1,1,0,1,145,58,0,1,1
22338,3,1,1955000.0,0.0,1,1,0,0,33,27,0,1,1
22339,3,0,1320000.0,0.0,1,0,0,0,145,27,0,1,1
22340,2,1,1510500.0,0.0,1,0,3,0,189,240,6,1,1
22341,3,0,520000.0,0.0,1,1,0,0,39,70,4,1,1
22342,5,1,14267000.0,0.0,1,1,2,0,56,110,2,1,1
22343,2,0,2833000.0,0.0,1,0,3,0,70,189,17,1,2
22344,2,1,1649500.0,0.0,1,0,3,0,94,189,2,1,1
22345,5,1,5147000.0,0.0,1,0,2,0,189,70,14,2,3
22346,5,1,13226000.0,0.0,1,0,2,0,33,189,20,2,3
22347,5,0,6963000.0,69630.0,1,1,2,0,33,145,5,1,1
22348,2,1,2513000.0,0.0,1,0,3,0,189,70,10,2,2
22349,5,1,10718000.0,0.0,1,0,2,0,189,110,22,1,2
22350,3,0,455000.0,0.0,1,1,0,0,28,263,1,1,1
22351,4,0,2734500.0,0.0,1,0,3,1,70,33,2,1,2
22352,2,1,7200000.0,0.0,1,1,3,0,70,189,0,1,1
22353,2,1,1669500.0,0.0,1,0,3,0,169,189,31,1,2
22354,3,0,3445000.0,108780.0,1,0,0,0,27,233,1,1,1
22355,2,1,70000.0,0.0,1,1,3,0,70,169,3,1,1
22356,4,0,3597000.0,0.0,1,0,3,1,145,70,14,1,1
22357,5,1,300000.0,0.0,1,1,0,1,76,145,0,1,1
22358,2,0,1897500.0,0.0,1,0,3,0,70,65,26,1,2
22359,3,0,1535000.0,0.0,1,1,0,0,145,241,5,1,2
22360,2,1,4059000.0,108420.0,1,0,3,0,56,70,1,1,1
22361,5,0,10191000.0,0.0,1,0,2,0,189,70,24,1,1
22362,3,1,2000000.0,10290.0,1,0,0,0,70,150,3,1,4
22363,5,1,10191000.0,0.0,1,0,2,0,70,189,10,1,3
22364,5,0,46745830.0,0.0,0,0,1,0,10,70,18,1,2
22365,3,1,1950000.0,0.0,1,1,0,0,145,70,2,1,2
22366,3,1,2410000.0,0.0,1,0,0,0,190,108,1,1,2
22367,5,1,11619000.0,0.0,1,0,2,0,189,145,4,1,1
22368,3,1,2000000.0,0.0,1,1,0,0,145,0,1,1,1
22369,3,1,1000000.0,0.0,1,1,0,0,145,60,1,1,1
22370,2,0,1553000.0,0.0,1,0,3,0,70,189,13,1,1
22371,3,1,910000.0,0.0,1,1,0,0,190,257,1,1,1
22372,4,0,2043000.0,0.0,1,0,3,1,70,189,4,1,1
22373,2,1,70000.0,0.0,1,0,3,0,70,169,0,2,2
22374,3,1,2980000.0,17400.0,1,1,0,0,70,63,0,1,1
22375,5,0,1080000.0,0.0,1,1,0,1,70,263,3,1,2
22376,3,1,1220000.0,0.0,1,1,0,0,70,27,0,1,1
22377,3,1,1506700.0,0.0,1,1,0,0,33,27,0,1,1
22378,3,1,1200000.0,21240.0,1,0,0,0,207,70,2,1,1
22379,5,1,11500000.0,0.0,1,1,2,0,56,189,1,1,1
22380,2,1,1203500.0,0.0,1,0,3,0,56,189,12,1,1
22381,2,1,278500.0,0.0,1,1,3,0,127,251,4,1,1
22382,5,1,10181000.0,0.0,1,0,2,0,249,27,6,2,4
22383,5,1,6963000.0,0.0,1,1,2,1,70,242,8,1,1
22384,3,1,3200000.0,0.0,1,0,0,0,27,190,2,1,2
22385,5,1,7379000.0,175000.0,1,0,2,1,70,241,17,1,1
22386,3,1,4110000.0,0.0,1,1,0,0,20,145,0,1,1
22387,2,0,4717000.0,0.0,1,0,3,0,70,56,5,1,1
22388,3,1,520000.0,0.0,1,1,0,0,134,70,1,1,1
22389,2,0,2043000.0,0.0,1,0,3,0,70,189,5,1,2
22390,3,1,1200000.0,0.0,1,1,0,0,70,82,2,1,1
22391,2,0,2858500.0,0.0,1,0,3,0,189,27,16,2,3
22392,3,0,350000.0,0.0,1,1,0,0,132,241,2,1,1
22393,2,1,3068500.0,0.0,1,0,3,0,189,70,9,2,2
22394,5,0,11827000.0,116666.66666666669,1,0,2,1,145,189,19,1,1
22395,3,0,1080000.0,0.0,1,1,0,0,70,119,4,1,1
22396,3,1,2000000.0,12000.0,1,1,0,0,255,70,5,1,1
22397,2,0,1518000.0,19890.0,1,0,3,0,70,65,9,1,1
22398,3,1,2070000.0,0.0,1,1,0,0,70,227,0,1,1
22399,3,1,1550000.0,0.0,1,1,0,0,20,220,1,1,1
22400,4,0,3545500.0,0.0,1,0,3,1,65,189,18,1,1
22401,2,0,6500000.0,0.0,1,0,3,0,70,189,15,2,4
22402,5,0,9245000.0,133333.33333333334,1,1,2,0,70,20,3,1,1
22403,5,1,10240000.0,0.0,1,1,2,1,70,241,1,1,1
22404,4,0,5456000.0,0.0,1,0,3,1,189,70,15,1,1
22405,2,1,2189500.0,0.0,1,0,3,0,70,263,3,1,1
22406,5,1,1220000.0,0.0,1,1,0,1,27,70,13,1,1
22407,3,1,1625000.0,0.0,1,1,0,0,145,56,0,1,1
22408,3,1,2200000.0,0.0,1,1,0,0,70,58,1,1,1
22409,3,1,2110000.0,0.0,1,0,0,0,56,190,1,1,1
22410,3,1,1560000.0,0.0,1,0,0,0,234,27,5,1,3
22411,2,0,70000.0,0.0,1,0,3,0,169,70,6,1,6
22412,4,1,697500.0,0.0,1,1,3,1,263,241,0,1,1
22413,3,0,1130000.0,0.0,1,0,0,0,70,141,9,1,1
22414,5,0,10191000.0,0.0,1,0,2,0,189,70,17,1,1
22415,3,1,1690000.0,0.0,1,1,0,0,70,242,2,1,1
22416,2,0,4832000.0,0.0,1,0,3,0,189,14,8,2,2
22417,3,1,1470000.0,0.0,1,1,0,0,70,141,0,1,1
22418,3,0,2535000.0,0.0,1,1,0,0,145,70,4,1,1
22419,3,1,1130000.0,2760.0,1,1,0,0,70,207,4,1,1
22420,5,0,1810000.0,0.0,1,0,0,1,27,241,10,1,1
22421,5,1,7589000.0,0.0,1,0,2,0,15,70,0,1,1
22422,5,0,10167000.0,0.0,1,0,2,0,27,189,18,1,1
22423,2,1,526000.0,0.0,1,0,3,0,127,70,2,1,1
22424,3,1,2070000.0,0.0,1,1,0,0,70,46,1,1,1
22425,5,0,9357000.0,50000.0,1,1,2,0,33,70,9,1,1
22426,2,0,2845000.0,0.0,1,0,3,0,104,189,3,1,1
22427,5,0,1680000.0,0.0,1,1,0,1,65,70,5,1,1
22428,2,0,6600000.0,0.0,1,0,3,0,84,70,20,2,3
22429,2,0,1553000.0,0.0,1,0,3,0,70,189,25,2,3
22430,2,1,1158500.0,0.0,1,1,3,0,70,263,2,1,1
22431,2,1,806500.0,0.0,1,1,3,0,132,56,0,1,1
22432,2,0,2352000.0,0.0,1,0,3,0,189,33,14,2,2
22433,4,0,1553000.0,0.0,1,0,3,1,70,189,12,1,1
22434,3,1,830000.0,0.0,1,0,0,0,70,110,11,1,3
22435,3,1,800000.0,0.0,1,1,0,0,145,58,1,1,1
22436,5,1,10167000.0,0.0,1,0,2,0,27,189,17,1,1
22437,2,0,926500.0,0.0,1,0,3,0,200,70,2,1,1
22438,3,1,330000.0,0.0,1,1,0,0,92,65,0,1,1
22439,4,0,3837000.0,0.0,1,0,3,1,189,27,13,1,1
22440,5,1,6631000.0,0.0,1,0,2,0,33,189,0,1,1
22441,3,0,500000.0,0.0,1,1,0,0,263,205,0,1,1
22442,5,0,8200000.0,0.0,1,0,2,0,166,70,0,1,1
22443,3,1,620000.0,0.0,1,0,0,0,70,40,0,1,2
22444,2,1,618000.0,9270.0,1,1,3,0,83,70,8,1,1
22445,2,1,70000.0,0.0,1,1,3,0,169,70,23,1,1
22446,2,1,3407500.0,0.0,1,0,3,0,70,189,2,1,2
22447,2,0,1831500.0,0.0,1,0,3,0,70,189,14,1,1
22448,3,1,2820000.0,0.0,1,1,0,0,0,70,3,1,1
22449,5,0,8835000.0,0.0,1,0,2,0,70,189,23,1,1
22450,3,0,2620000.0,0.0,1,0,0,0,240,241,0,1,1
22451,5,1,28512300.0,0.0,0,1,1,0,70,23,0,1,1
22452,3,0,620000.0,0.0,1,1,0,0,119,70,2,1,3
22453,4,0,2352000.0,0.0,1,0,3,1,189,33,29,1,1
22454,3,1,1290000.0,0.0,1,1,0,0,70,112,6,1,1
22455,3,0,1540000.0,0.0,1,0,0,0,241,190,1,1,1
22456,3,1,1200000.0,0.0,1,1,0,0,220,70,0,1,1
22457,2,0,70000.0,0.0,1,1,3,0,169,70,1,1,1
22458,5,1,11827000.0,40000.0,1,1,2,0,189,145,3,1,1
22459,2,1,2603000.0,0.0,1,1,3,0,70,263,8,1,1
22460,3,1,4160000.0,0.0,1,0,0,0,190,27,0,1,1
22461,5,0,13592000.0,0.0,1,1,2,0,70,249,0,1,1
22462,3,1,1890000.0,0.0,1,0,0,0,27,190,2,1,1
22463,3,0,980000.0,0.0,1,1,0,0,27,263,4,1,1
22464,5,0,820000.0,0.0,1,1,0,1,119,70,3,1,2
22465,2,1,2043000.0,0.0,1,0,3,0,70,189,27,2,4
22466,5,0,10167000.0,0.0,1,0,2,0,189,27,14,1,1
22467,3,1,1250000.0,0.0,1,1,0,0,59,70,4,1,1
22468,4,0,6700000.0,15510.0,1,0,3,1,70,189,13,2,4
22469,3,0,1180000.0,0.0,1,1,0,0,241,56,0,1,1
22470,2,0,1639000.0,0.0,1,0,3,0,70,189,27,1,4
22471,3,1,1220000.0,0.0,1,1,0,0,27,70,12,1,1
22472,3,0,1330000.0,0.0,1,0,0,0,27,145,1,1,2
22473,3,1,1250000.0,0.0,1,1,0,0,145,56,0,1,1
22474,2,0,70000.0,0.0,1,0,3,0,169,70,7,1,3
22475,3,0,1220000.0,5640.0,1,0,0,0,27,70,3,1,1
22476,3,1,600000.0,0.0,1,0,0,0,145,256,0,1,1
22477,3,0,610000.0,0.0,1,1,0,0,39,134,0,1,1
22478,3,1,935000.0,0.0,1,1,0,0,27,70,1,1,1
22479,3,0,610000.0,0.0,1,1,0,0,94,70,0,1,1
22480,4,1,2043000.0,0.0,1,0,3,1,70,189,8,1,1
22481,2,0,70000.0,0.0,1,0,3,0,169,70,4,1,2
22482,3,1,1300000.0,0.0,1,1,0,0,27,240,0,1,1
22483,3,0,1080000.0,0.0,1,1,0,0,70,110,0,1,1
22484,3,0,1910000.0,0.0,1,0,0,0,27,60,4,1,2
22485,3,0,1300000.0,25710.0,1,0,0,0,145,27,0,1,1
22486,2,0,3829000.0,0.0,1,0,3,0,189,70,23,1,1
22487,3,1,2540000.0,0.0,1,1,0,0,241,70,0,1,1
22488,5,0,1220000.0,0.0,1,1,0,1,27,70,7,1,1
22489,3,0,2235000.0,0.0,1,1,0,0,253,27,1,1,1
22490,3,0,1690000.0,0.0,1,1,0,0,70,65,0,1,1
22491,2,0,1634500.0,0.0,1,0,3,0,189,70,21,1,2
22492,2,0,2043000.0,0.0,1,0,3,0,70,189,2,1,1
22493,3,1,1300000.0,0.0,1,1,0,0,27,240,5,1,1
22494,3,1,2820000.0,0.0,1,1,0,0,179,70,1,1,1
22495,2,1,3014000.0,0.0,1,0,3,0,189,27,20,2,2
22496,2,0,947500.0,0.0,1,1,3,0,70,65,5,1,1
22497,4,1,3567500.0,0.0,1,0,3,1,189,70,2,1,1
22498,3,1,1220000.0,0.0,1,0,0,0,27,70,3,1,1
22499,3,1,1280000.0,0.0,1,0,0,0,70,211,2,1,1
22500,2,1,1140500.0,0.0,1,0,3,0,70,189,3,1,1
22501,3,0,535000.0,0.0,1,1,0,0,65,117,4,1,1
22502,2,1,70000.0,0.0,1,0,3,0,70,169,4,2,2
22503,2,1,70000.0,0.0,1,0,3,0,169,70,1,1,1
22504,2,1,70000.0,0.0,1,1,3,0,70,169,6,1,1
22505,2,1,3313500.0,0.0,1,0,3,0,189,169,19,2,2
22506,2,0,2420000.0,0.0,1,1,3,0,145,70,11,1,1
22507,3,0,1540000.0,0.0,1,1,0,0,241,56,0,1,1
22508,3,0,1620000.0,0.0,1,1,0,0,56,145,0,1,2
22509,3,1,900000.0,0.0,1,1,0,0,190,63,0,1,1
22510,3,1,1950000.0,0.0,1,1,0,0,145,70,0,1,1
22511,2,0,8300000.0,0.0,1,0,3,0,189,110,23,2,2
22512,5,1,690000.0,0.0,1,1,0,1,70,14,0,1,1
22513,2,1,3691500.0,0.0,1,0,3,0,192,189,11,2,2
22514,2,0,275500.0,0.0,1,1,3,0,117,83,1,1,1
22515,3,1,650000.0,0.0,1,1,0,0,70,238,0,1,2
22516,5,1,8833000.0,0.0,1,1,2,0,65,70,1,1,1
22517,5,0,1690000.0,0.0,1,0,0,1,70,65,1,1,1
22518,5,0,10167000.0,0.0,1,0,2,0,27,189,14,1,1
22519,5,1,1220000.0,0.0,1,1,0,1,70,27,4,1,2
22520,2,0,70000.0,0.0,1,1,3,0,70,169,2,1,1
22521,3,1,350000.0,0.0,1,1,0,0,241,132,0,1,1
22522,4,1,787500.0,0.0,1,1,3,1,216,150,6,1,1
22523,3,1,1220000.0,0.0,1,1,0,0,27,70,1,1,1
22524,5,1,13815790.0,0.0,0,1,1,0,221,10,3,1,1
